"STATION","NAME","DATE","TMAX"
"TU000017062","ISTANBUL, TU","1987-03-08","32"
"TU000017062","ISTANBUL, TU","1987-03-09","35"
"TU000017062","ISTANBUL, TU","1987-03-10","35"
"TU000017062","ISTANBUL, TU","1987-03-11","34"
"TU000017062","ISTANBUL, TU","1987-03-12","34"
"TU000017062","ISTANBUL, TU","1987-03-13","31"
"TU000017062","ISTANBUL, TU","1987-03-14","32"
"TU000017062","ISTANBUL, TU","1987-03-15","37"
"TU000017062","ISTANBUL, TU","1987-03-16","39"
"TU000017062","ISTANBUL, TU","1987-03-17","41"
"TU000017062","ISTANBUL, TU","1987-03-18","37"
"TU000017062","ISTANBUL, TU","1987-03-19","45"
"TU000017062","ISTANBUL, TU","1987-03-20","55"
"TU000017062","ISTANBUL, TU","1987-03-21","61"
"TU000017062","ISTANBUL, TU","1987-03-22","59"
"TU000017062","ISTANBUL, TU","1987-03-23","53"
"TU000017062","ISTANBUL, TU","1987-03-24","47"
"TU000017062","ISTANBUL, TU","1987-03-25","40"
"TU000017062","ISTANBUL, TU","1987-03-26","49"
"TU000017062","ISTANBUL, TU","1987-03-27","59"
"TU000017062","ISTANBUL, TU","1987-03-28","61"
"TU000017062","ISTANBUL, TU","1987-03-29","69"
"TU000017062","ISTANBUL, TU","1987-03-30","71"
"TU000017062","ISTANBUL, TU","1987-03-31","70"
"TU000017062","ISTANBUL, TU","1987-04-01","58"
"TU000017062","ISTANBUL, TU","1987-04-02","60"
"TU000017062","ISTANBUL, TU","1987-04-03","55"
"TU000017062","ISTANBUL, TU","1987-04-04","57"
"TU000017062","ISTANBUL, TU","1987-04-05","61"
"TU000017062","ISTANBUL, TU","1987-04-06","67"
"TU000017062","ISTANBUL, TU","1987-04-07","63"
"TU000017062","ISTANBUL, TU","1987-04-08","61"
"TU000017062","ISTANBUL, TU","1987-04-09","68"
"TU000017062","ISTANBUL, TU","1987-04-10","69"
"TU000017062","ISTANBUL, TU","1987-04-11","64"
"TU000017062","ISTANBUL, TU","1987-04-12","53"
"TU000017062","ISTANBUL, TU","1987-04-13","43"
"TU000017062","ISTANBUL, TU","1987-04-14","49"
"TU000017062","ISTANBUL, TU","1987-04-15","47"
"TU000017062","ISTANBUL, TU","1987-04-16","47"
"TU000017062","ISTANBUL, TU","1987-04-17","53"
"TU000017062","ISTANBUL, TU","1987-04-18","55"
"TU000017062","ISTANBUL, TU","1987-04-19","54"
"TU000017062","ISTANBUL, TU","1987-04-20","62"
"TU000017062","ISTANBUL, TU","1987-04-21","69"
"TU000017062","ISTANBUL, TU","1987-04-22","63"
"TU000017062","ISTANBUL, TU","1987-04-23","57"
"TU000017062","ISTANBUL, TU","1987-04-24","50"
"TU000017062","ISTANBUL, TU","1987-04-25","51"
"TU000017062","ISTANBUL, TU","1987-04-26","62"
"TU000017062","ISTANBUL, TU","1987-04-27","56"
"TU000017062","ISTANBUL, TU","1987-04-28","50"
"TU000017062","ISTANBUL, TU","1987-04-29","49"
"TU000017062","ISTANBUL, TU","1987-04-30","49"
"TU000017062","ISTANBUL, TU","1987-05-01","50"
"TU000017062","ISTANBUL, TU","1987-05-02","56"
"TU000017062","ISTANBUL, TU","1987-05-03","66"
"TU000017062","ISTANBUL, TU","1987-05-04","72"
"TU000017062","ISTANBUL, TU","1987-05-05","74"
"TU000017062","ISTANBUL, TU","1987-05-06","78"
"TU000017062","ISTANBUL, TU","1987-05-07","72"
"TU000017062","ISTANBUL, TU","1987-05-08","59"
"TU000017062","ISTANBUL, TU","1987-05-09","56"
"TU000017062","ISTANBUL, TU","1987-05-10","58"
"TU000017062","ISTANBUL, TU","1987-05-11","62"
"TU000017062","ISTANBUL, TU","1987-05-12","68"
"TU000017062","ISTANBUL, TU","1987-05-13","70"
"TU000017062","ISTANBUL, TU","1987-05-14","73"
"TU000017062","ISTANBUL, TU","1987-05-15","77"
"TU000017062","ISTANBUL, TU","1987-05-16","79"
"TU000017062","ISTANBUL, TU","1987-05-17","80"
"TU000017062","ISTANBUL, TU","1987-05-18","77"
"TU000017062","ISTANBUL, TU","1987-05-19","73"
"TU000017062","ISTANBUL, TU","1987-05-20","70"
"TU000017062","ISTANBUL, TU","1987-05-21","83"
"TU000017062","ISTANBUL, TU","1987-05-22","68"
"TU000017062","ISTANBUL, TU","1987-05-23","66"
"TU000017062","ISTANBUL, TU","1987-05-24","69"
"TU000017062","ISTANBUL, TU","1987-05-25","70"
"TU000017062","ISTANBUL, TU","1987-05-26","71"
"TU000017062","ISTANBUL, TU","1987-05-27","71"
"TU000017062","ISTANBUL, TU","1987-05-28","68"
"TU000017062","ISTANBUL, TU","1987-05-29","69"
"TU000017062","ISTANBUL, TU","1987-05-30","67"
"TU000017062","ISTANBUL, TU","1987-05-31","66"
"TU000017062","ISTANBUL, TU","1987-06-01","63"
"TU000017062","ISTANBUL, TU","1987-06-02","70"
"TU000017062","ISTANBUL, TU","1987-06-03","69"
"TU000017062","ISTANBUL, TU","1987-06-04","75"
"TU000017062","ISTANBUL, TU","1987-06-05","80"
"TU000017062","ISTANBUL, TU","1987-06-06","77"
"TU000017062","ISTANBUL, TU","1987-06-07","75"
"TU000017062","ISTANBUL, TU","1987-06-08","77"
"TU000017062","ISTANBUL, TU","1987-06-09","83"
"TU000017062","ISTANBUL, TU","1987-06-10","88"
"TU000017062","ISTANBUL, TU","1987-06-11","86"
"TU000017062","ISTANBUL, TU","1987-06-12","83"
"TU000017062","ISTANBUL, TU","1987-06-13","80"
"TU000017062","ISTANBUL, TU","1987-06-14","79"
"TU000017062","ISTANBUL, TU","1987-06-15","84"
"TU000017062","ISTANBUL, TU","1987-06-16","88"
"TU000017062","ISTANBUL, TU","1987-06-17","88"
"TU000017062","ISTANBUL, TU","1987-06-18","72"
"TU000017062","ISTANBUL, TU","1987-06-19","72"
"TU000017062","ISTANBUL, TU","1987-06-20","76"
"TU000017062","ISTANBUL, TU","1987-06-21","80"
"TU000017062","ISTANBUL, TU","1987-06-22","75"
"TU000017062","ISTANBUL, TU","1987-06-23","74"
"TU000017062","ISTANBUL, TU","1987-06-24","77"
"TU000017062","ISTANBUL, TU","1987-06-25","80"
"TU000017062","ISTANBUL, TU","1987-06-26","81"
"TU000017062","ISTANBUL, TU","1987-06-27","81"
"TU000017062","ISTANBUL, TU","1987-06-28","82"
"TU000017062","ISTANBUL, TU","1987-06-29","83"
"TU000017062","ISTANBUL, TU","1987-06-30","85"
"TU000017062","ISTANBUL, TU","1987-07-01","81"
"TU000017062","ISTANBUL, TU","1987-07-02","84"
"TU000017062","ISTANBUL, TU","1987-07-03","84"
"TU000017062","ISTANBUL, TU","1987-07-04","81"
"TU000017062","ISTANBUL, TU","1987-07-05","83"
"TU000017062","ISTANBUL, TU","1987-07-06","73"
"TU000017062","ISTANBUL, TU","1987-07-07","70"
"TU000017062","ISTANBUL, TU","1987-07-08","76"
"TU000017062","ISTANBUL, TU","1987-07-09","79"
"TU000017062","ISTANBUL, TU","1987-07-10","83"
"TU000017062","ISTANBUL, TU","1987-07-11","78"
"TU000017062","ISTANBUL, TU","1987-07-12","80"
"TU000017062","ISTANBUL, TU","1987-07-13","83"
"TU000017062","ISTANBUL, TU","1987-07-14","82"
"TU000017062","ISTANBUL, TU","1987-07-15","84"
"TU000017062","ISTANBUL, TU","1987-07-16","85"
"TU000017062","ISTANBUL, TU","1987-07-17","85"
"TU000017062","ISTANBUL, TU","1987-07-18","84"
"TU000017062","ISTANBUL, TU","1987-07-19","85"
"TU000017062","ISTANBUL, TU","1987-07-20","92"
"TU000017062","ISTANBUL, TU","1987-07-21","96"
"TU000017062","ISTANBUL, TU","1987-07-22","96"
"TU000017062","ISTANBUL, TU","1987-07-23","92"
"TU000017062","ISTANBUL, TU","1987-07-24","92"
"TU000017062","ISTANBUL, TU","1987-07-25","92"
"TU000017062","ISTANBUL, TU","1987-07-26","95"
"TU000017062","ISTANBUL, TU","1987-07-27","95"
"TU000017062","ISTANBUL, TU","1987-07-28","82"
"TU000017062","ISTANBUL, TU","1987-07-29","81"
"TU000017062","ISTANBUL, TU","1987-07-30","81"
"TU000017062","ISTANBUL, TU","1987-07-31","82"
"TU000017062","ISTANBUL, TU","1987-08-01","87"
"TU000017062","ISTANBUL, TU","1987-08-02","78"
"TU000017062","ISTANBUL, TU","1987-08-03","84"
"TU000017062","ISTANBUL, TU","1987-08-04","89"
"TU000017062","ISTANBUL, TU","1987-08-05","83"
"TU000017062","ISTANBUL, TU","1987-08-06","88"
"TU000017062","ISTANBUL, TU","1987-08-07","83"
"TU000017062","ISTANBUL, TU","1987-08-08","85"
"TU000017062","ISTANBUL, TU","1987-08-09","86"
"TU000017062","ISTANBUL, TU","1987-08-10","85"
"TU000017062","ISTANBUL, TU","1987-08-11","82"
"TU000017062","ISTANBUL, TU","1987-08-12","86"
"TU000017062","ISTANBUL, TU","1987-08-13","84"
"TU000017062","ISTANBUL, TU","1987-08-14","76"
"TU000017062","ISTANBUL, TU","1987-08-15","80"
"TU000017062","ISTANBUL, TU","1987-08-16","78"
"TU000017062","ISTANBUL, TU","1987-08-17","74"
"TU000017062","ISTANBUL, TU","1987-08-18","76"
"TU000017062","ISTANBUL, TU","1987-08-19","78"
"TU000017062","ISTANBUL, TU","1987-08-20","82"
"TU000017062","ISTANBUL, TU","1987-08-21","73"
"TU000017062","ISTANBUL, TU","1987-08-22","69"
"TU000017062","ISTANBUL, TU","1987-08-23","73"
"TU000017062","ISTANBUL, TU","1987-08-24","78"
"TU000017062","ISTANBUL, TU","1987-08-25","78"
"TU000017062","ISTANBUL, TU","1987-08-26","80"
"TU000017062","ISTANBUL, TU","1987-08-27","83"
"TU000017062","ISTANBUL, TU","1987-08-28","82"
"TU000017062","ISTANBUL, TU","1987-08-29","78"
"TU000017062","ISTANBUL, TU","1987-08-30","79"
"TU000017062","ISTANBUL, TU","1987-08-31","79"
"TU000017062","ISTANBUL, TU","1987-09-01","82"
"TU000017062","ISTANBUL, TU","1987-09-02","77"
"TU000017062","ISTANBUL, TU","1987-09-03","75"
"TU000017062","ISTANBUL, TU","1987-09-04","73"
"TU000017062","ISTANBUL, TU","1987-09-05","76"
"TU000017062","ISTANBUL, TU","1987-09-06","76"
"TU000017062","ISTANBUL, TU","1987-09-07","74"
"TU000017062","ISTANBUL, TU","1987-09-08","77"
"TU000017062","ISTANBUL, TU","1987-09-09","78"
"TU000017062","ISTANBUL, TU","1987-09-10","77"
"TU000017062","ISTANBUL, TU","1987-09-11","77"
"TU000017062","ISTANBUL, TU","1987-09-12","79"
"TU000017062","ISTANBUL, TU","1987-09-13","84"
"TU000017062","ISTANBUL, TU","1987-09-14","84"
"TU000017062","ISTANBUL, TU","1987-09-15","81"
"TU000017062","ISTANBUL, TU","1987-09-16","89"
"TU000017062","ISTANBUL, TU","1987-09-17","80"
"TU000017062","ISTANBUL, TU","1987-09-18","77"
"TU000017062","ISTANBUL, TU","1987-09-19","80"
"TU000017062","ISTANBUL, TU","1987-09-20","81"
"TU000017062","ISTANBUL, TU","1987-09-21","82"
"TU000017062","ISTANBUL, TU","1987-09-22","72"
"TU000017062","ISTANBUL, TU","1987-09-23","71"
"TU000017062","ISTANBUL, TU","1987-09-24","75"
"TU000017062","ISTANBUL, TU","1987-09-25","75"
"TU000017062","ISTANBUL, TU","1987-09-26","80"
"TU000017062","ISTANBUL, TU","1987-09-27","84"
"TU000017062","ISTANBUL, TU","1987-09-28","85"
"TU000017062","ISTANBUL, TU","1987-09-29","75"
"TU000017062","ISTANBUL, TU","1987-09-30","67"
"TU000017062","ISTANBUL, TU","1987-10-01","67"
"TU000017062","ISTANBUL, TU","1987-10-02","67"
"TU000017062","ISTANBUL, TU","1987-10-03","63"
"TU000017062","ISTANBUL, TU","1987-10-04","63"
"TU000017062","ISTANBUL, TU","1987-10-05","65"
"TU000017062","ISTANBUL, TU","1987-10-06","67"
"TU000017062","ISTANBUL, TU","1987-10-07","67"
"TU000017062","ISTANBUL, TU","1987-10-08","69"
"TU000017062","ISTANBUL, TU","1987-10-09","72"
"TU000017062","ISTANBUL, TU","1987-10-10","72"
"TU000017062","ISTANBUL, TU","1987-10-11","64"
"TU000017062","ISTANBUL, TU","1987-10-12","66"
"TU000017062","ISTANBUL, TU","1987-10-13","72"
"TU000017062","ISTANBUL, TU","1987-10-14","75"
"TU000017062","ISTANBUL, TU","1987-10-15","68"
"TU000017062","ISTANBUL, TU","1987-10-16","72"
"TU000017062","ISTANBUL, TU","1987-10-17","71"
"TU000017062","ISTANBUL, TU","1987-10-18","68"
"TU000017062","ISTANBUL, TU","1987-10-19","68"
"TU000017062","ISTANBUL, TU","1987-10-20","63"
"TU000017062","ISTANBUL, TU","1987-10-21","61"
"TU000017062","ISTANBUL, TU","1987-10-22","61"
"TU000017062","ISTANBUL, TU","1987-10-23","63"
"TU000017062","ISTANBUL, TU","1987-10-24","64"
"TU000017062","ISTANBUL, TU","1987-10-25","63"
"TU000017062","ISTANBUL, TU","1987-10-26","59"
"TU000017062","ISTANBUL, TU","1987-10-27","57"
"TU000017062","ISTANBUL, TU","1987-10-28","52"
"TU000017062","ISTANBUL, TU","1987-10-29","52"
"TU000017062","ISTANBUL, TU","1987-10-30","49"
"TU000017062","ISTANBUL, TU","1987-10-31","49"
"TU000017062","ISTANBUL, TU","1987-11-01","52"
"TU000017062","ISTANBUL, TU","1987-11-02","52"
"TU000017062","ISTANBUL, TU","1987-11-03","55"
"TU000017062","ISTANBUL, TU","1987-11-04","52"
"TU000017062","ISTANBUL, TU","1987-11-05","49"
"TU000017062","ISTANBUL, TU","1987-11-06","51"
"TU000017062","ISTANBUL, TU","1987-11-07","52"
"TU000017062","ISTANBUL, TU","1987-11-08","55"
"TU000017062","ISTANBUL, TU","1987-11-09","59"
"TU000017062","ISTANBUL, TU","1987-11-10","62"
"TU000017062","ISTANBUL, TU","1987-11-11","64"
"TU000017062","ISTANBUL, TU","1987-11-12","61"
"TU000017062","ISTANBUL, TU","1987-11-13","64"
"TU000017062","ISTANBUL, TU","1987-11-14","67"
"TU000017062","ISTANBUL, TU","1987-11-15","66"
"TU000017062","ISTANBUL, TU","1987-11-16","67"
"TU000017062","ISTANBUL, TU","1987-11-17","58"
"TU000017062","ISTANBUL, TU","1987-11-18","56"
"TU000017062","ISTANBUL, TU","1987-11-19","54"
"TU000017062","ISTANBUL, TU","1987-11-20","51"
"TU000017062","ISTANBUL, TU","1987-11-21","59"
"TU000017062","ISTANBUL, TU","1987-11-22","60"
"TU000017062","ISTANBUL, TU","1987-11-23","59"
"TU000017062","ISTANBUL, TU","1987-11-24","66"
"TU000017062","ISTANBUL, TU","1987-11-25","65"
"TU000017062","ISTANBUL, TU","1987-11-26","70"
"TU000017062","ISTANBUL, TU","1987-11-27","68"
"TU000017062","ISTANBUL, TU","1987-11-28","66"
"TU000017062","ISTANBUL, TU","1987-11-29","65"
"TU000017062","ISTANBUL, TU","1987-11-30","64"
"TU000017062","ISTANBUL, TU","1987-12-01","59"
"TU000017062","ISTANBUL, TU","1987-12-02","56"
"TU000017062","ISTANBUL, TU","1987-12-03","51"
"TU000017062","ISTANBUL, TU","1987-12-04","44"
"TU000017062","ISTANBUL, TU","1987-12-05","43"
"TU000017062","ISTANBUL, TU","1987-12-06","48"
"TU000017062","ISTANBUL, TU","1987-12-07","54"
"TU000017062","ISTANBUL, TU","1987-12-08","56"
"TU000017062","ISTANBUL, TU","1987-12-09","61"
"TU000017062","ISTANBUL, TU","1987-12-10","51"
"TU000017062","ISTANBUL, TU","1987-12-11","49"
"TU000017062","ISTANBUL, TU","1987-12-12","46"
"TU000017062","ISTANBUL, TU","1987-12-13","47"
"TU000017062","ISTANBUL, TU","1987-12-14","50"
"TU000017062","ISTANBUL, TU","1987-12-15","59"
"TU000017062","ISTANBUL, TU","1987-12-16","55"
"TU000017062","ISTANBUL, TU","1987-12-17","46"
"TU000017062","ISTANBUL, TU","1987-12-18","49"
"TU000017062","ISTANBUL, TU","1987-12-19","53"
"TU000017062","ISTANBUL, TU","1987-12-20","49"
"TU000017062","ISTANBUL, TU","1987-12-21","49"
"TU000017062","ISTANBUL, TU","1987-12-22","46"
"TU000017062","ISTANBUL, TU","1987-12-23","49"
"TU000017062","ISTANBUL, TU","1987-12-24","42"
"TU000017062","ISTANBUL, TU","1987-12-25","36"
"TU000017062","ISTANBUL, TU","1987-12-26","41"
"TU000017062","ISTANBUL, TU","1987-12-27","44"
"TU000017062","ISTANBUL, TU","1987-12-28","47"
"TU000017062","ISTANBUL, TU","1987-12-29","52"
"TU000017062","ISTANBUL, TU","1987-12-30","55"
"TU000017062","ISTANBUL, TU","1987-12-31","54"
"TU000017062","ISTANBUL, TU","1988-01-01","59"
"TU000017062","ISTANBUL, TU","1988-01-02","55"
"TU000017062","ISTANBUL, TU","1988-01-03","59"
"TU000017062","ISTANBUL, TU","1988-01-04","60"
"TU000017062","ISTANBUL, TU","1988-01-05","57"
"TU000017062","ISTANBUL, TU","1988-01-06","50"
"TU000017062","ISTANBUL, TU","1988-01-07","54"
"TU000017062","ISTANBUL, TU","1988-01-08","58"
"TU000017062","ISTANBUL, TU","1988-01-09","61"
"TU000017062","ISTANBUL, TU","1988-01-10","47"
"TU000017062","ISTANBUL, TU","1988-01-11","48"
"TU000017062","ISTANBUL, TU","1988-01-12","45"
"TU000017062","ISTANBUL, TU","1988-01-13","42"
"TU000017062","ISTANBUL, TU","1988-01-14","46"
"TU000017062","ISTANBUL, TU","1988-01-15","42"
"TU000017062","ISTANBUL, TU","1988-01-16","39"
"TU000017062","ISTANBUL, TU","1988-01-17","43"
"TU000017062","ISTANBUL, TU","1988-01-18","45"
"TU000017062","ISTANBUL, TU","1988-01-19","50"
"TU000017062","ISTANBUL, TU","1988-01-20","48"
"TU000017062","ISTANBUL, TU","1988-01-21","46"
"TU000017062","ISTANBUL, TU","1988-01-22","46"
"TU000017062","ISTANBUL, TU","1988-01-23","46"
"TU000017062","ISTANBUL, TU","1988-01-24","42"
"TU000017062","ISTANBUL, TU","1988-01-25","46"
"TU000017062","ISTANBUL, TU","1988-01-26","51"
"TU000017062","ISTANBUL, TU","1988-01-27","54"
"TU000017062","ISTANBUL, TU","1988-01-28","49"
"TU000017062","ISTANBUL, TU","1988-01-29","56"
"TU000017062","ISTANBUL, TU","1988-01-30","60"
"TU000017062","ISTANBUL, TU","1988-01-31","63"
"TU000017062","ISTANBUL, TU","1988-02-01","46"
"TU000017062","ISTANBUL, TU","1988-02-02","39"
"TU000017062","ISTANBUL, TU","1988-02-03","43"
"TU000017062","ISTANBUL, TU","1988-02-04","51"
"TU000017062","ISTANBUL, TU","1988-02-05","57"
"TU000017062","ISTANBUL, TU","1988-02-06","57"
"TU000017062","ISTANBUL, TU","1988-02-07","57"
"TU000017062","ISTANBUL, TU","1988-02-08","58"
"TU000017062","ISTANBUL, TU","1988-02-09","59"
"TU000017062","ISTANBUL, TU","1988-02-10","59"
"TU000017062","ISTANBUL, TU","1988-02-11","60"
"TU000017062","ISTANBUL, TU","1988-02-12","54"
"TU000017062","ISTANBUL, TU","1988-02-13","48"
"TU000017062","ISTANBUL, TU","1988-02-14","45"
"TU000017062","ISTANBUL, TU","1988-02-15","40"
"TU000017062","ISTANBUL, TU","1988-02-16","42"
"TU000017062","ISTANBUL, TU","1988-02-17","45"
"TU000017062","ISTANBUL, TU","1988-02-18","46"
"TU000017062","ISTANBUL, TU","1988-02-19","51"
"TU000017062","ISTANBUL, TU","1988-02-20","46"
"TU000017062","ISTANBUL, TU","1988-02-21","45"
"TU000017062","ISTANBUL, TU","1988-02-22","37"
"TU000017062","ISTANBUL, TU","1988-02-23","39"
"TU000017062","ISTANBUL, TU","1988-02-24","46"
"TU000017062","ISTANBUL, TU","1988-02-25","57"
"TU000017062","ISTANBUL, TU","1988-02-26","57"
"TU000017062","ISTANBUL, TU","1988-02-27","55"
"TU000017062","ISTANBUL, TU","1988-02-28","52"
"TU000017062","ISTANBUL, TU","1988-02-29","53"
"TU000017062","ISTANBUL, TU","1988-03-01","57"
"TU000017062","ISTANBUL, TU","1988-03-02","52"
"TU000017062","ISTANBUL, TU","1988-03-03","47"
"TU000017062","ISTANBUL, TU","1988-03-04","45"
"TU000017062","ISTANBUL, TU","1988-03-05","52"
"TU000017062","ISTANBUL, TU","1988-03-06","59"
"TU000017062","ISTANBUL, TU","1988-03-07","54"
"TU000017062","ISTANBUL, TU","1988-03-08","57"
"TU000017062","ISTANBUL, TU","1988-03-09","48"
"TU000017062","ISTANBUL, TU","1988-03-10","45"
"TU000017062","ISTANBUL, TU","1988-03-11","42"
"TU000017062","ISTANBUL, TU","1988-03-12","50"
"TU000017062","ISTANBUL, TU","1988-03-13","54"
"TU000017062","ISTANBUL, TU","1988-03-14","57"
"TU000017062","ISTANBUL, TU","1988-03-15","62"
"TU000017062","ISTANBUL, TU","1988-03-16","63"
"TU000017062","ISTANBUL, TU","1988-03-17","62"
"TU000017062","ISTANBUL, TU","1988-03-18","60"
"TU000017062","ISTANBUL, TU","1988-03-19","47"
"TU000017062","ISTANBUL, TU","1988-03-20","46"
"TU000017062","ISTANBUL, TU","1988-03-21","49"
"TU000017062","ISTANBUL, TU","1988-03-22","56"
"TU000017062","ISTANBUL, TU","1988-03-23","62"
"TU000017062","ISTANBUL, TU","1988-03-24","68"
"TU000017062","ISTANBUL, TU","1988-03-25","63"
"TU000017062","ISTANBUL, TU","1988-03-26","54"
"TU000017062","ISTANBUL, TU","1988-03-27","68"
"TU000017062","ISTANBUL, TU","1988-03-28","58"
"TU000017062","ISTANBUL, TU","1988-03-29","53"
"TU000017062","ISTANBUL, TU","1988-03-30","55"
"TU000017062","ISTANBUL, TU","1988-03-31","61"
"TU000017062","ISTANBUL, TU","1988-04-01","75"
"TU000017062","ISTANBUL, TU","1988-04-02","65"
"TU000017062","ISTANBUL, TU","1988-04-03","60"
"TU000017062","ISTANBUL, TU","1988-04-04","66"
"TU000017062","ISTANBUL, TU","1988-04-05","65"
"TU000017062","ISTANBUL, TU","1988-04-06","57"
"TU000017062","ISTANBUL, TU","1988-04-07","60"
"TU000017062","ISTANBUL, TU","1988-04-08","73"
"TU000017062","ISTANBUL, TU","1988-04-09","67"
"TU000017062","ISTANBUL, TU","1988-04-10","72"
"TU000017062","ISTANBUL, TU","1988-04-11","59"
"TU000017062","ISTANBUL, TU","1988-04-12","57"
"TU000017062","ISTANBUL, TU","1988-04-13","58"
"TU000017062","ISTANBUL, TU","1988-04-14","58"
"TU000017062","ISTANBUL, TU","1988-04-15","53"
"TU000017062","ISTANBUL, TU","1988-04-16","50"
"TU000017062","ISTANBUL, TU","1988-04-17","48"
"TU000017062","ISTANBUL, TU","1988-04-18","54"
"TU000017062","ISTANBUL, TU","1988-04-19","47"
"TU000017062","ISTANBUL, TU","1988-04-20","55"
"TU000017062","ISTANBUL, TU","1988-04-21","52"
"TU000017062","ISTANBUL, TU","1988-04-22","61"
"TU000017062","ISTANBUL, TU","1988-04-23","64"
"TU000017062","ISTANBUL, TU","1988-04-24","72"
"TU000017062","ISTANBUL, TU","1988-04-25","62"
"TU000017062","ISTANBUL, TU","1988-04-26","59"
"TU000017062","ISTANBUL, TU","1988-04-27","54"
"TU000017062","ISTANBUL, TU","1988-04-28","59"
"TU000017062","ISTANBUL, TU","1988-04-29","61"
"TU000017062","ISTANBUL, TU","1988-04-30","60"
"TU000017062","ISTANBUL, TU","1988-05-01","58"
"TU000017062","ISTANBUL, TU","1988-05-02","58"
"TU000017062","ISTANBUL, TU","1988-05-03","64"
"TU000017062","ISTANBUL, TU","1988-05-04","70"
"TU000017062","ISTANBUL, TU","1988-05-05","70"
"TU000017062","ISTANBUL, TU","1988-05-06","74"
"TU000017062","ISTANBUL, TU","1988-05-07","73"
"TU000017062","ISTANBUL, TU","1988-05-08","65"
"TU000017062","ISTANBUL, TU","1988-05-09","68"
"TU000017062","ISTANBUL, TU","1988-05-10","68"
"TU000017062","ISTANBUL, TU","1988-05-11","72"
"TU000017062","ISTANBUL, TU","1988-05-12","68"
"TU000017062","ISTANBUL, TU","1988-05-13","65"
"TU000017062","ISTANBUL, TU","1988-05-14","65"
"TU000017062","ISTANBUL, TU","1988-05-15","71"
"TU000017062","ISTANBUL, TU","1988-05-16","64"
"TU000017062","ISTANBUL, TU","1988-05-17","68"
"TU000017062","ISTANBUL, TU","1988-05-18","74"
"TU000017062","ISTANBUL, TU","1988-05-19","76"
"TU000017062","ISTANBUL, TU","1988-05-20","83"
"TU000017062","ISTANBUL, TU","1988-05-21","71"
"TU000017062","ISTANBUL, TU","1988-05-22","71"
"TU000017062","ISTANBUL, TU","1988-05-23","63"
"TU000017062","ISTANBUL, TU","1988-05-24","68"
"TU000017062","ISTANBUL, TU","1988-05-25","74"
"TU000017062","ISTANBUL, TU","1988-05-26","62"
"TU000017062","ISTANBUL, TU","1988-05-27","65"
"TU000017062","ISTANBUL, TU","1988-05-28","73"
"TU000017062","ISTANBUL, TU","1988-05-29","78"
"TU000017062","ISTANBUL, TU","1988-05-30","77"
"TU000017062","ISTANBUL, TU","1988-05-31","71"
"TU000017062","ISTANBUL, TU","1988-06-01","77"
"TU000017062","ISTANBUL, TU","1988-06-02","78"
"TU000017062","ISTANBUL, TU","1988-06-03","69"
"TU000017062","ISTANBUL, TU","1988-06-04","71"
"TU000017062","ISTANBUL, TU","1988-06-05","76"
"TU000017062","ISTANBUL, TU","1988-06-06","85"
"TU000017062","ISTANBUL, TU","1988-06-07","84"
"TU000017062","ISTANBUL, TU","1988-06-08","84"
